"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"21000","5","32521","57","0","2011","A","","Kentucky -- Statewide","Private","Resin and synthetic rubber manufacturing","State, NAICS 5-digit -- by ownership sector","All establishment sizes",36,2802,210203634,25844038,853467,1443,75024,"",2.40,3.25,3.62,3.53,3.09,1.11,1.11,"",-1,-2.7,140,5.3,12546700,6.3,820745,3.3,83749,10.9,15,1.1,759,1.0
"21000","5","325211","58","0","2011","A","","Kentucky -- Statewide","Private","Plastics material and resin manufacturing","State, NAICS 6-digit -- by ownership sector","All establishment sizes",30,2031,147781248,19362082,729796,1400,72781,"",2.38,2.82,2.97,3.10,3.09,1.06,1.05,"",-1,-3.2,123,6.4,7446273,5.3,728129,3.9,86199,13.4,-14,-1.0,-757,-1.0
"21000","5","325212","58","0","2011","A","","Kentucky -- Statewide","Private","Synthetic rubber manufacturing","State, NAICS 6-digit -- by ownership sector","All establishment sizes",6,771,62422386,6481956,123671,1556,80928,"",2.49,5.43,7.38,5.99,3.08,1.36,1.36,"",0,0.0,18,2.4,5100427,8.9,92616,1.4,-2450,-1.9,92,6.3,4820,6.3
"21000","5","3253","56","0","2011","A","","Kentucky -- Statewide","Private","Agricultural chemical manufacturing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",17,202,8886700,1925203,91728,848,44084,"",1.24,0.42,0.30,0.41,0.68,0.73,0.73,"",0,0.0,2,1.0,-499058,-5.3,97483,5.3,16770,22.4,-57,-6.3,-2962,-6.3
"21000","5","32531","57","0","2011","A","","Kentucky -- Statewide","Private","Fertilizer manufacturing","State, NAICS 5-digit -- by ownership sector","All establishment sizes",14,181,8326764,1755303,85203,883,45920,"",1.36,0.61,0.50,0.60,0.97,0.82,0.82,"",0,0.0,3,1.7,-463353,-5.3,108426,6.6,16186,23.5,-68,-7.2,-3532,-7.1
"21000","5","325311","58","0","2011","A","","Kentucky -- Statewide","Private","Nitrogenous fertilizer manufacturing","State, NAICS 6-digit -- by ownership sector","All establishment sizes",4,64,2785693,667081,32317,839,43640,"",1.22,0.64,0.44,0.65,1.08,0.69,0.69,"",0,0.0,9,16.4,134784,5.1,138695,26.2,15484,92.0,-84,-9.1,-4340,-9.0
"21000","5","325314","58","0","2011","A","","Kentucky -- Statewide","Private","Fertilizer, mixing only, manufacturing","State, NAICS 6-digit -- by ownership sector","All establishment sizes",10,118,5541071,1088222,52886,907,47158,"",1.61,1.10,1.31,1.10,1.39,1.19,1.19,"",0,0.0,-5,-4.1,-598137,-9.7,-30269,-2.7,702,1.3,-57,-5.9,-2958,-5.9
"21000","5","32532","57","0","2011","A","","Kentucky -- Statewide","Private","Pesticide and other ag. chemical mfg.","State, NAICS 5-digit -- by ownership sector","All establishment sizes",3,20,559936,169900,6525,532,27651,"",0.88,0.11,0.04,0.10,0.14,0.41,0.41,"",0,0.0,-2,-9.1,-35705,-6.0,-10943,-6.1,584,9.8,5,0.9,265,1.0
"21000","5","325320","58","0","2011","A","","Kentucky -- Statewide","Private","Pesticide and other ag. chemical mfg.","State, NAICS 6-digit -- by ownership sector","All establishment sizes",3,20,559936,169900,6525,532,27651,"",0.88,0.11,0.04,0.10,0.14,0.41,0.41,"",0,0.0,-2,-9.1,-35705,-6.0,-10943,-6.1,584,9.8,5,0.9,265,1.0
"21000","5","3254","56","0","2011","A","","Kentucky -- Statewide","Private","Pharmaceutical and medicine manufacturing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",19,1236,85861464,11449403,289563,1336,69453,"",0.54,0.34,0.28,0.29,0.23,0.82,0.82,"",-4,-17.4,-20,-1.6,3697303,4.5,94696,0.8,-81357,-21.9,77,6.1,4010,6.1
"21000","5","32541","57","0","2011","A","","Kentucky -- Statewide","Private","Pharmaceutical and medicine manufacturing","State, NAICS 5-digit -- by ownership sector","All establishment sizes",19,1236,85861464,11449403,289563,1336,69453,"",0.54,0.34,0.28,0.29,0.23,0.82,0.82,"",-4,-17.4,-20,-1.6,3697303,4.5,94696,0.8,-81357,-21.9,77,6.1,4010,6.1
"21000","5","325411","58","0","2011","A","N","Kentucky -- Statewide","Private","Medicinal and botanical manufacturing","State, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"21000","5","325412","58","0","2011","A","","Kentucky -- Statewide","Private","Pharmaceutical preparation manufacturing","State, NAICS 6-digit -- by ownership sector","All establishment sizes",10,468,23882601,4513718,168521,981,51004,"",0.45,0.17,0.10,0.15,0.17,0.59,0.59,"",-4,-28.6,8,1.7,1204683,5.3,124068,2.8,-39436,-19.0,32,3.4,1677,3.4
"21000","5","325413","58","0","2011","A","N","Kentucky -- Statewide","Private","In-vitro diagnostic substance manufacturing","State, NAICS 6-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,"N",1.56,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21000","5","3255","56","0","2011","A","","Kentucky -- Statewide","Private","Paint, coating, and adhesive manufacturing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",41,1842,105959080,16674214,823803,1106,57514,"",1.81,2.40,2.60,2.32,2.68,1.08,1.08,"",-1,-2.4,30,1.7,2897463,2.8,150942,0.9,-44790,-5.2,12,1.1,637,1.1
"21000","5","32551","57","0","2011","A","","Kentucky -- Statewide","Private","Paint and coating manufacturing","State, NAICS 5-digit -- by ownership sector","All establishment sizes",27,1067,56349158,10168383,519657,1016,52823,"",1.77,2.12,2.17,2.18,2.58,1.02,1.02,"",-2,-6.9,15,1.4,1406630,2.6,110158,1.1,-17493,-3.3,12,1.2,592,1.1
"21000","5","325510","58","0","2011","A","","Kentucky -- Statewide","Private","Paint and coating manufacturing","State, NAICS 6-digit -- by ownership sector","All establishment sizes",27,1067,56349158,10168383,519657,1016,52823,"",1.77,2.12,2.17,2.18,2.58,1.02,1.02,"",-2,-6.9,15,1.4,1406630,2.6,110158,1.1,-17493,-3.3,12,1.2,592,1.1
"21000","5","32552","57","0","2011","A","","Kentucky -- Statewide","Private","Adhesive manufacturing","State, NAICS 5-digit -- by ownership sector","All establishment sizes",14,776,49609922,6505831,304146,1230,63965,"",1.90,2.94,3.36,2.59,2.85,1.14,1.14,"",1,7.7,16,2.1,1490833,3.1,40784,0.6,-27297,-8.2,13,1.1,657,1.0
"21000","5","325520","58","0","2011","A","","Kentucky -- Statewide","Private","Adhesive manufacturing","State, NAICS 6-digit -- by ownership sector","All establishment sizes",14,776,49609922,6505831,304146,1230,63965,"",1.90,2.94,3.36,2.59,2.85,1.14,1.14,"",1,7.7,16,2.1,1490833,3.1,40784,0.6,-27297,-8.2,13,1.1,657,1.0
"21000","5","3256","56","0","2011","A","","Kentucky -- Statewide","Private","Soap, cleaning compound, and toiletry mfg.","State, NAICS 4-digit -- by ownership sector","All establishment sizes",18,1464,72237173,13049855,310067,949,49328,"",0.56,1.08,1.03,0.96,0.67,0.96,0.96,"",0,0.0,-9,-0.6,44434,0.1,-3940,0.0,-21233,-6.4,7,0.7,323,0.7
"21000","5","32561","57","0","2011","A","","Kentucky -- Statewide","Private","Soap and cleaning compound manufacturing","State, NAICS 5-digit -- by ownership sector","All establishment sizes",13,1125,51828089,10131392,204633,886,46086,"",0.63,1.62,1.35,1.53,0.96,0.83,0.83,"",0,0.0,-15,-1.3,-780455,-1.5,45076,0.4,-5510,-2.6,-2,-0.2,-69,-0.1
"21000","5","325611","58","0","2011","A","N","Kentucky -- Statewide","Private","Soap and other detergent manufacturing","State, NAICS 6-digit -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,"N",0.88,0,0,0,0,0,0,"N",-1,-11.1,0,0,0,0,0,0,0,0,0,0,0,0
"21000","5","325612","58","0","2011","A","","Kentucky -- Statewide","Private","Polish and other sanitation good mfg.","State, NAICS 6-digit -- by ownership sector","All establishment sizes",4,115,6675187,1058926,31263,1112,57836,"",0.41,0.37,0.37,0.34,0.31,1.01,1.01,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"21000","5","325613","58","0","2011","A","N","Kentucky -- Statewide","Private","Surface active agent manufacturing","State, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21000","5","32562","57","0","2011","A","","Kentucky -- Statewide","Private","Toilet preparation manufacturing","State, NAICS 5-digit -- by ownership sector","All establishment sizes",5,340,20409084,2918463,105434,1155,60056,"",0.43,0.51,0.65,0.42,0.42,1.27,1.27,"",0,0.0,7,2.1,824889,4.2,-49016,-1.7,-15723,-13.0,25,2.2,1303,2.2
"21000","5","325620","58","0","2011","A","","Kentucky -- Statewide","Private","Toilet preparation manufacturing","State, NAICS 6-digit -- by ownership sector","All establishment sizes",5,340,20409084,2918463,105434,1155,60056,"",0.43,0.51,0.65,0.42,0.42,1.27,1.27,"",0,0.0,7,2.1,824889,4.2,-49016,-1.7,-15723,-13.0,25,2.2,1303,2.2
"21000","5","3259","56","0","2011","A","","Kentucky -- Statewide","Private","Other chemical product and preparation mfg.","State, NAICS 4-digit -- by ownership sector","All establishment sizes",54,1944,117897290,17859765,647922,1166,60649,"",1.54,1.71,1.96,1.76,1.56,1.15,1.15,"",0,0.0,16,0.8,2388675,2.1,356428,2.0,96930,17.6,14,1.2,740,1.2
"21000","5","32591","57","0","2011","A","","Kentucky -- Statewide","Private","Printing ink manufacturing","State, NAICS 5-digit -- by ownership sector","All establishment sizes",18,418,27964605,3625563,133172,1287,66928,"",2.78,3.32,4.24,2.80,2.39,1.28,1.28,"",0,0.0,-1,-0.2,521734,1.9,-3654,-0.1,-1344,-1.0,26,2.1,1354,2.1
"21000","5","325910","58","0","2011","A","","Kentucky -- Statewide","Private","Printing ink manufacturing","State, NAICS 6-digit -- by ownership sector","All establishment sizes",18,418,27964605,3625563,133172,1287,66928,"",2.78,3.32,4.24,2.80,2.39,1.28,1.28,"",0,0.0,-1,-0.2,521734,1.9,-3654,-0.1,-1344,-1.0,26,2.1,1354,2.1
"21000","5","32592","57","0","2011","A","","Kentucky -- Statewide","Private","Explosives manufacturing","State, NAICS 5-digit -- by ownership sector","All establishment sizes",9,339,20812408,3276943,216117,1182,61484,"",8.26,3.53,4.26,4.37,6.51,1.21,1.21,"",0,0.0,-23,-6.4,462147,2.3,80390,2.5,47015,27.8,99,9.1,5190,9.2
"21000","5","325920","58","0","2011","A","","Kentucky -- Statewide","Private","Explosives manufacturing","State, NAICS 6-digit -- by ownership sector","All establishment sizes",9,339,20812408,3276943,216117,1182,61484,"",8.26,3.53,4.26,4.37,6.51,1.21,1.21,"",0,0.0,-23,-6.4,462147,2.3,80390,2.5,47015,27.8,99,9.1,5190,9.2
"21000","5","32599","57","0","2011","A","","Kentucky -- Statewide","Private","All other chemical preparation manufacturing","State, NAICS 5-digit -- by ownership sector","All establishment sizes",27,1188,69120277,10957259,298633,1119,58202,"",0.98,1.30,1.42,1.35,0.92,1.10,1.10,"",0,0.0,40,3.5,1404794,2.1,279692,2.6,51259,20.7,-15,-1.3,-779,-1.3
"21000","5","325991","58","0","2011","A","","Kentucky -- Statewide","Private","Custom compounding of purchased resins","State, NAICS 6-digit -- by ownership sector","All establishment sizes",6,216,12902875,2072978,44080,1147,59643,"",1.23,1.04,1.39,1.07,0.45,1.34,1.34,"",-1,-14.3,22,11.3,709798,5.8,120743,6.2,3058,7.5,-65,-5.4,-3370,-5.3
"21000","5","325992","58","0","2011","A","","Kentucky -- Statewide","Private","Photographic film and chemical manufacturing","State, NAICS 6-digit -- by ownership sector","All establishment sizes",5,187,6571281,1810139,77501,676,35141,"",1.03,0.80,0.54,0.96,1.06,0.68,0.68,"",0,0.0,2,1.1,-20734,-0.3,38290,2.2,5838,8.1,-11,-1.6,-588,-1.6
"21000","5","325998","58","0","2011","A","","Kentucky -- Statewide","Private","Other miscellaneous chemical product mfg.","State, NAICS 6-digit -- by ownership sector","All establishment sizes",16,784,49646121,7074142,177052,1217,63304,"",0.90,1.65,1.82,1.66,1.14,1.10,1.10,"",1,6.7,14,1.8,715730,1.5,120659,1.7,42363,31.5,-5,-0.4,-235,-0.4
"21000","5","326","55","0","2011","A","","Kentucky -- Statewide","Private","Plastics and rubber products manufacturing","State, NAICS 3-digit -- by ownership sector","All establishment sizes",195,13688,586998082,126790462,7203361,825,42885,"",1.23,1.61,1.80,1.59,1.95,1.12,1.11,"",-9,-4.4,-52,-0.4,10997625,1.9,-1071888,-0.8,-154134,-2.1,19,2.4,965,2.3
"21000","5","3261","56","0","2011","A","","Kentucky -- Statewide","Private","Plastics product manufacturing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",156,10950,468461030,100993873,5247300,823,42782,"",1.18,1.61,1.84,1.57,1.79,1.14,1.14,"",-11,-6.6,-205,-1.8,-2337501,-0.5,-3537279,-3.4,-335322,-6.0,11,1.4,577,1.4
"21000","5","32611","57","0","2011","A","","Kentucky -- Statewide","Private","Plastics packaging materials, film and sheet","State, NAICS 5-digit -- by ownership sector","All establishment sizes",16,1986,96646579,17851575,736713,936,48654,"",1.01,1.82,2.11,1.69,1.92,1.16,1.16,"",-1,-5.9,-13,-0.7,-3175938,-3.2,-1960300,-9.9,-84781,-10.3,-24,-2.5,-1282,-2.6
"21000","5","326111","58","0","2011","A","N","Kentucky -- Statewide","Private","Plastics bag and pouch manufacturing","State, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.59,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
"21000","5","326112","58","0","2011","A","N","Kentucky -- Statewide","Private","Plastics packaging film and sheet mfg.","State, NAICS 6-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",1.78,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0
"21000","5","326113","58","0","2011","A","","Kentucky -- Statewide","Private","Nonpackaging plastics film and sheet mfg.","State, NAICS 6-digit -- by ownership sector","All establishment sizes",8,1033,51596010,9447554,498071,960,49940,"",1.01,2.02,2.24,1.90,2.52,1.11,1.11,"",1,14.3,-10,-1.0,-2050961,-3.8,-100292,-1.1,-19594,-3.8,-29,-2.9,-1491,-2.9
"21000","5","32612","57","0","2011","A","","Kentucky -- Statewide","Private","Plastics pipe, fittings, and profile shapes","State, NAICS 5-digit -- by ownership sector","All establishment sizes",14,672,27589937,6480042,532360,790,41082,"",1.07,1.04,1.04,1.03,1.76,1.01,1.01,"",-2,-12.5,14,2.1,1064286,4.0,418135,6.9,88326,19.9,14,1.8,749,1.9
"21000","5","326121","58","0","2011","A","N","Kentucky -- Statewide","Private","Unlaminated plastics profile shape mfg.","State, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
"21000","5","326122","58","0","2011","A","N","Kentucky -- Statewide","Private","Plastics pipe and pipe fitting manufacturing","State, NAICS 6-digit -- by ownership sector","All establishment sizes",11,0,0,0,0,0,0,"N",1.53,0,0,0,0,0,0,"N",-1,-8.3,0,0,0,0,0,0,0,0,0,0,0,0
"21000","5","32613","57","0","2011","A","N","Kentucky -- Statewide","Private","Laminated plastics plate, sheet, and shapes","State, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.42,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21000","5","326130","58","0","2011","A","N","Kentucky -- Statewide","Private","Laminated plastics plate, sheet, and shapes","State, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.42,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21000","5","32614","57","0","2011","A","","Kentucky -- Statewide","Private","Polystyrene foam product manufacturing","State, NAICS 5-digit -- by ownership sector","All establishment sizes",12,1794,62855347,15580046,507875,674,35028,"",1.72,5.34,5.39,5.00,3.81,1.01,1.01,"",0,0.0,99,5.8,4484324,7.7,721528,4.9,64082,14.4,12,1.8,599,1.7
"21000","5","326140","58","0","2011","A","","Kentucky -- Statewide","Private","Polystyrene foam product manufacturing","State, NAICS 6-digit -- by ownership sector","All establishment sizes",12,1794,62855347,15580046,507875,674,35028,"",1.72,5.34,5.39,5.00,3.81,1.01,1.01,"",0,0.0,99,5.8,4484324,7.7,721528,4.9,64082,14.4,12,1.8,599,1.7
"21000","5","32615","57","0","2011","A","N","Kentucky -- Statewide","Private","Urethane and other foam product manufacturing","State, NAICS 5-digit -- by ownership sector","All establishment sizes",13,0,0,0,0,0,0,"N",1.37,0,0,0,0,0,0,"N",-1,-7.1,0,0,0,0,0,0,0,0,0,0,0,0
"21000","5","326150","58","0","2011","A","N","Kentucky -- Statewide","Private","Urethane and other foam product manufacturing","State, NAICS 6-digit -- by ownership sector","All establishment sizes",13,0,0,0,0,0,0,"N",1.37,0,0,0,0,0,0,"N",-1,-7.1,0,0,0,0,0,0,0,0,0,0,0,0
"21000","5","32616","57","0","2011","A","","Kentucky -- Statewide","Private","Plastics bottle manufacturing","State, NAICS 5-digit -- by ownership sector","All establishment sizes",11,786,40188341,7358634,283129,984,51152,"",1.89,1.89,2.47,1.92,1.72,1.31,1.31,"",1,10.0,29,3.8,1808217,4.7,392609,5.6,-37377,-11.7,9,0.9,429,0.8
"21000","5","326160","58","0","2011","A","","Kentucky -- Statewide","Private","Plastics bottle manufacturing","State, NAICS 6-digit -- by ownership sector","All establishment sizes",11,786,40188341,7358634,283129,984,51152,"",1.89,1.89,2.47,1.92,1.72,1.31,1.31,"",1,10.0,29,3.8,1808217,4.7,392609,5.6,-37377,-11.7,9,0.9,429,0.8
"21000","5","32619","57","0","2011","A","","Kentucky -- Statewide","Private","Other plastics product manufacturing","State, NAICS 5-digit -- by ownership sector","All establishment sizes",89,5087,214842139,47932752,2809987,812,42235,"",1.16,1.38,1.64,1.38,1.68,1.18,1.18,"",-8,-8.2,-341,-6.3,-7719687,-3.5,-3240110,-6.3,-372311,-11.7,23,2.9,1232,3.0
"21000","5","326191","58","0","2011","A","N","Kentucky -- Statewide","Private","Plastics plumbing fixture manufacturing","State, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",0.80,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
"21000","5","326199","58","0","2011","A","N","Kentucky -- Statewide","Private","All other plastics product manufacturing","State, NAICS 6-digit -- by ownership sector","All establishment sizes",85,0,0,0,0,0,0,"N",1.18,0,0,0,0,0,0,"N",-7,-7.6,0,0,0,0,0,0,0,0,0,0,0,0
"21000","5","3262","56","0","2011","A","","Kentucky -- Statewide","Private","Rubber product manufacturing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",39,2738,118537052,25796589,1956061,833,43296,"",1.54,1.61,1.64,1.64,2.61,1.02,1.02,"",2,5.4,152,5.9,13335126,12.7,2465391,10.6,181188,10.2,51,6.5,2607,6.4
"21000","5","32621","57","0","2011","A","","Kentucky -- Statewide","Private","Tire manufacturing","State, NAICS 5-digit -- by ownership sector","All establishment sizes",13,242,9808509,2181123,77258,779,40503,"",1.91,0.34,0.28,0.31,0.30,0.83,0.83,"",0,0.0,10,4.3,674163,7.4,223089,11.4,13613,21.4,21,2.8,1088,2.8
"21000","5","326211","58","0","2011","A","N","Kentucky -- Statewide","Private","Tire manufacturing, except retreading","State, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",1.61,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21000","5","326212","58","0","2011","A","N","Kentucky -- Statewide","Private","Tire retreading","State, NAICS 6-digit -- by ownership sector","All establishment sizes",10,0,0,0,0,0,0,"N",2.02,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21000","5","32622","57","0","2011","A","","Kentucky -- Statewide","Private","Rubber and plastics hose and belting mfg.","State, NAICS 5-digit -- by ownership sector","All establishment sizes",7,997,49592416,9433357,785402,956,49725,"",1.50,3.31,4.11,3.60,5.41,1.24,1.24,"",0,0.0,-2,-0.2,2226807,4.7,536800,6.0,77900,11.0,44,4.8,2308,4.9
"21000","5","326220","58","0","2011","A","","Kentucky -- Statewide","Private","Rubber and plastics hose and belting mfg.","State, NAICS 6-digit -- by ownership sector","All establishment sizes",7,997,49592416,9433357,785402,956,49725,"",1.50,3.31,4.11,3.60,5.41,1.24,1.24,"",0,0.0,-2,-0.2,2226807,4.7,536800,6.0,77900,11.0,44,4.8,2308,4.9
"21000","5","32629","57","0","2011","A","","Kentucky -- Statewide","Private","Other rubber product manufacturing","State, NAICS 5-digit -- by ownership sector","All establishment sizes",19,1498,59136127,14182109,1093401,759,39468,"",1.37,2.20,2.34,2.31,3.19,1.06,1.06,"",2,11.8,143,10.6,10434156,21.4,1705502,13.7,89675,8.9,68,9.8,3521,9.8
"21000","5","326291","58","0","2011","A","","Kentucky -- Statewide","Private","Rubber product mfg. for mechanical use","State, NAICS 6-digit -- by ownership sector","All establishment sizes",8,739,28454097,7222175,652995,741,38508,"",1.40,2.11,2.18,2.37,3.48,1.03,1.03,"",-1,-11.1,-83,-10.1,-2503179,-8.1,-766023,-9.6,-86316,-11.7,16,2.2,832,2.2
"21000","5","326299","58","0","2011","A","","Kentucky -- Statewide","Private","All other rubber product manufacturing","State, NAICS 6-digit -- by ownership sector","All establishment sizes",10,759,30682030,6959934,440406,777,40402,"",1.23,2.29,2.50,2.25,2.84,1.09,1.09,"",2,25.0,226,42.4,12937335,72.9,2471525,55.1,175991,66.6,137,21.4,7120,21.4
"21000","5","327","55","0","2011","A","","Kentucky -- Statewide","Private","Nonmetallic mineral product manufacturing","State, NAICS 3-digit -- by ownership sector","All establishment sizes",312,6678,336628593,62666698,4579454,969,50406,"",1.56,1.37,1.71,1.30,1.76,1.25,1.25,"",-18,-5.5,-24,-0.4,3871901,1.2,-867269,-1.4,-199171,-4.2,14,1.5,754,1.5
"21000","5","3271","56","0","2011","A","","Kentucky -- Statewide","Private","Clay product and refractory manufacturing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",22,768,31577386,7209944,372210,791,41107,"",1.12,1.42,1.49,1.52,1.39,1.05,1.05,"",-1,-4.3,57,8.0,3576910,12.8,323831,4.7,-66310,-15.1,34,4.5,1748,4.4
"21000","5","32711","57","0","2011","A","","Kentucky -- Statewide","Private","Pottery, ceramics, and plumbing fixture mfg.","State, NAICS 5-digit -- by ownership sector","All establishment sizes",6,76,2003990,627514,20854,505,26253,"",0.54,0.35,0.26,0.34,0.21,0.73,0.73,"",-1,-14.3,-5,-6.2,-127200,-6.0,-59949,-8.7,-14491,-41.0,1,0.2,23,0.1
"21000","5","327110","58","0","2011","A","","Kentucky -- Statewide","Private","Pottery, ceramics, and plumbing fixture mfg.","State, NAICS 6-digit -- by ownership sector","All establishment sizes",6,76,2003990,627514,20854,505,26253,"",0.54,0.35,0.26,0.34,0.21,0.73,0.73,"N",6,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"21000","5","32712","57","0","2011","A","","Kentucky -- Statewide","Private","Clay building material and refractories mfg.","State, NAICS 5-digit -- by ownership sector","All establishment sizes",16,692,29573396,6582430,351356,822,42746,"",1.86,2.12,2.20,2.29,2.08,1.04,1.04,"",0,0.0,62,9.8,3704110,14.3,383780,6.2,-51819,-12.9,33,4.2,1695,4.1
"21000","5","327120","58","0","2011","A","","Kentucky -- Statewide","Private","Clay building material and refractories mfg.","State, NAICS 6-digit -- by ownership sector","All establishment sizes",16,692,29573396,6582430,351356,822,42746,"",1.86,2.12,2.20,2.29,2.08,1.04,1.04,"N",16,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"21000","5","3272","56","0","2011","A","","Kentucky -- Statewide","Private","Glass and glass product manufacturing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",32,1869,135639281,17922567,1668368,1395,72560,"",1.35,1.76,2.99,1.64,3.00,1.70,1.70,"",-2,-5.9,-98,-5.0,-3152281,-2.3,230378,1.3,14047,0.8,38,2.8,2000,2.8
"21000","5","32721","57","0","2011","A","","Kentucky -- Statewide","Private","Glass and glass product manufacturing","State, NAICS 5-digit -- by ownership sector","All establishment sizes",32,1869,135639281,17922567,1668368,1395,72560,"",1.35,1.76,2.99,1.64,3.00,1.70,1.70,"",-2,-5.9,-98,-5.0,-3152281,-2.3,230378,1.3,14047,0.8,38,2.8,2000,2.8
"21000","5","327211","58","0","2011","A","N","Kentucky -- Statewide","Private","Flat glass manufacturing","State, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21000","5","327212","58","0","2011","A","N","Kentucky -- Statewide","Private","Other pressed and blown glass and glassware","State, NAICS 6-digit -- by ownership sector","All establishment sizes",9,0,0,0,0,0,0,"N",1.75,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21000","5","327215","58","0","2011","A","","Kentucky -- Statewide","Private","Glass product mfg. made of purchased glass","State, NAICS 6-digit -- by ownership sector","All establishment sizes",21,849,47156731,7556589,709360,1068,55517,"",1.40,1.63,2.42,1.38,2.47,1.49,1.49,"",-2,-8.7,53,6.7,2239032,5.0,460871,6.5,48126,7.3,-17,-1.6,-918,-1.6
"21000","5","3273","56","0","2011","A","","Kentucky -- Statewide","Private","Cement and concrete product manufacturing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",200,2563,104752942,24388092,1815805,786,40873,"",1.79,1.16,1.22,1.10,1.40,1.05,1.05,"",-18,-8.3,-4,-0.2,121581,0.1,-1203806,-4.7,-12163,-0.7,2,0.3,109,0.3
"21000","5","32731","57","0","2011","A","","Kentucky -- Statewide","Private","Cement manufacturing","State, NAICS 5-digit -- by ownership sector","All establishment sizes",4,177,11233123,1980627,68417,1221,63494,"",1.31,0.98,1.13,1.22,0.94,1.15,1.15,"",0,0.0,13,7.9,1304038,13.1,-271759,-12.1,613,0.9,58,5.0,3043,5.0
"21000","5","327310","58","0","2011","A","","Kentucky -- Statewide","Private","Cement manufacturing","State, NAICS 6-digit -- by ownership sector","All establishment sizes",4,177,11233123,1980627,68417,1221,63494,"",1.31,0.98,1.13,1.22,0.94,1.15,1.15,"",0,0.0,13,7.9,1304038,13.1,-271759,-12.1,613,0.9,58,5.0,3043,5.0
