"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"C3114","5","4238","46","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Machinery and supply merchant wholesalers","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",319,0,0,0,0,0,0,"N",1.45,0,0,0,0,0,0,"N",-3,-0.9,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","42381","47","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Construction equipment merchant wholesalers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",20,735,47179399,6388667,175011,1234,64190,"",1.10,2.21,2.46,1.65,1.18,1.12,1.12,"",-4,-16.7,15,2.1,5946672,14.4,465514,7.9,11422,7.0,132,12.0,6909,12.1
"C3114","5","423810","48","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Construction equipment merchant wholesalers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",20,735,47179399,6388667,175011,1234,64190,"",1.10,2.21,2.46,1.65,1.18,1.12,1.12,"",-4,-16.7,15,2.1,5946672,14.4,465514,7.9,11422,7.0,132,12.0,6909,12.1
"C3114","5","42382","47","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Farm and garden equip. merchant wholesalers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",44,396,18895914,3555338,96072,918,47747,"",1.47,0.94,1.01,0.74,0.82,1.08,1.08,"",-1,-2.2,7,1.8,1500756,8.6,257301,7.8,-7299,-7.1,58,6.7,3039,6.8
"C3114","5","423820","48","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Farm and garden equip. merchant wholesalers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",44,396,18895914,3555338,96072,918,47747,"",1.47,0.94,1.01,0.74,0.82,1.08,1.08,"",-1,-2.2,7,1.8,1500756,8.6,257301,7.8,-7299,-7.1,58,6.7,3039,6.8
"C3114","5","42383","47","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Industrial machinery merchant wholesalers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",153,1551,94287553,14486346,565641,1169,60791,"",1.46,1.23,1.26,1.07,1.10,1.02,1.02,"",-7,-4.4,39,2.6,8559477,10.0,410831,2.9,41137,7.8,79,7.2,4102,7.2
"C3114","5","423830","48","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Industrial machinery merchant wholesalers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",153,1551,94287553,14486346,565641,1169,60791,"",1.46,1.23,1.26,1.07,1.10,1.02,1.02,"",-7,-4.4,39,2.6,8559477,10.0,410831,2.9,41137,7.8,79,7.2,4102,7.2
"C3114","5","42384","47","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Industrial supplies merchant wholesalers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",56,519,24035108,5346864,232250,891,46310,"",1.67,1.51,1.27,1.44,1.83,0.84,0.84,"",5,9.8,38,7.9,2516105,11.7,973761,22.3,50239,27.6,31,3.6,1611,3.6
"C3114","5","423840","48","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Industrial supplies merchant wholesalers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",56,519,24035108,5346864,232250,891,46310,"",1.67,1.51,1.27,1.44,1.83,0.84,0.84,"",5,9.8,38,7.9,2516105,11.7,973761,22.3,50239,27.6,31,3.6,1611,3.6
"C3114","5","42385","47","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Service estab. equip. merchant wholesalers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",35,332,14615193,2992443,87615,846,43966,"",1.51,1.37,1.43,1.20,1.12,1.05,1.04,"",2,6.1,19,6.1,482318,3.4,217805,7.8,-411,-0.5,-22,-2.5,-1187,-2.6
"C3114","5","423850","48","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Service estab. equip. merchant wholesalers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",35,332,14615193,2992443,87615,846,43966,"",1.51,1.37,1.43,1.20,1.12,1.05,1.04,"",2,6.1,19,6.1,482318,3.4,217805,7.8,-411,-0.5,-22,-2.5,-1187,-2.6
"C3114","5","42386","47","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Other transport. goods merchant wholesalers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",10,0,0,0,0,0,0,"N",0.87,0,0,0,0,0,0,"N",1,11.1,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","423860","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Other transport. goods merchant wholesalers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",10,0,0,0,0,0,0,"N",0.87,0,0,0,0,0,0,"N",1,11.1,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","4239","46","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Misc. durable goods merchant wholesalers","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",103,1339,61659673,13114651,408078,885,46040,"",0.85,1.04,1.06,0.99,0.83,1.02,1.02,"",-1,-1.0,95,7.6,5619934,10.0,1354116,11.5,-44679,-9.9,19,2.2,986,2.2
"C3114","5","42391","47","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Sporting goods merchant wholesalers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",15,175,7141591,1557700,30962,784,40790,"",0.79,0.87,0.78,0.74,0.42,0.89,0.89,"",-1,-6.2,-30,-14.6,-871394,-10.9,-134915,-8.0,-10999,-26.2,32,4.3,1686,4.3
"C3114","5","423910","48","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Sporting goods merchant wholesalers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",15,175,7141591,1557700,30962,784,40790,"",0.79,0.87,0.78,0.74,0.42,0.89,0.89,"",-1,-6.2,-30,-14.6,-871394,-10.9,-134915,-8.0,-10999,-26.2,32,4.3,1686,4.3
"C3114","5","42392","47","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Toy and hobby goods merchant wholesalers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",4,29,1300103,308315,9932,855,44448,"",0.57,0.33,0.27,0.35,0.29,0.83,0.83,"",1,33.3,17,141.7,804287,162.2,171803,125.9,5712,135.4,77,9.9,3973,9.8
"C3114","5","423920","48","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Toy and hobby goods merchant wholesalers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",4,29,1300103,308315,9932,855,44448,"",0.57,0.33,0.27,0.35,0.29,0.83,0.83,"",1,33.3,17,141.7,804287,162.2,171803,125.9,5712,135.4,77,9.9,3973,9.8
"C3114","5","42393","47","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Recyclable material merchant wholesalers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",35,835,37259033,8305907,273470,858,44599,"",1.10,1.61,1.74,1.54,1.29,1.08,1.08,"",1,2.9,97,13.1,4797777,14.8,1122937,15.6,-36771,-11.9,13,1.5,633,1.4
"C3114","5","423930","48","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Recyclable material merchant wholesalers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",35,835,37259033,8305907,273470,858,44599,"",1.10,1.61,1.74,1.54,1.29,1.08,1.08,"",1,2.9,97,13.1,4797777,14.8,1122937,15.6,-36771,-11.9,13,1.5,633,1.4
"C3114","5","42394","47","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Jewelry merchant wholesalers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",10,33,1500639,333753,7102,866,45019,"",0.36,0.18,0.17,0.18,0.10,0.93,0.93,"",1,11.1,5,17.9,218036,17.0,86893,35.2,-517,-6.8,-23,-2.6,-1201,-2.6
"C3114","5","423940","48","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Jewelry merchant wholesalers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",10,33,1500639,333753,7102,866,45019,"",0.36,0.18,0.17,0.18,0.10,0.93,0.93,"",1,11.1,5,17.9,218036,17.0,86893,35.2,-517,-6.8,-23,-2.6,-1201,-2.6
"C3114","5","42399","47","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","All other durable goods merchant wholesalers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",39,266,14458307,2608976,86612,1045,54321,"",1.09,0.92,1.06,0.85,0.83,1.15,1.15,"",-4,-9.3,5,1.9,671228,4.9,107398,4.3,-2104,-2.4,28,2.8,1412,2.7
"C3114","5","423990","48","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","All other durable goods merchant wholesalers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",39,266,14458307,2608976,86612,1045,54321,"",1.09,0.92,1.06,0.85,0.83,1.15,1.15,"",-4,-9.3,5,1.9,671228,4.9,107398,4.3,-2104,-2.4,28,2.8,1412,2.7
"C3114","5","424","45","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Merchant wholesalers, nondurable goods","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",506,8906,464926892,87501317,2786488,1004,52206,"",1.02,1.04,1.03,0.96,0.95,0.99,0.99,"",1,0.2,137,1.6,21287904,4.8,3367996,4.0,29275,1.1,31,3.2,1613,3.2
"C3114","5","4241","46","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Paper and paper product merchant wholesalers","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",50,578,32669405,5743867,246730,1087,56513,"",1.41,1.08,1.18,1.07,1.25,1.09,1.09,"",-4,-7.4,40,7.4,3127528,10.6,-293818,-4.9,-34277,-12.2,30,2.8,1551,2.8
"C3114","5","42411","47","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Printing and writing paper merch. whls.","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","424110","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Printing and writing paper merch. whls.","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","42412","47","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Office supplies merchant wholesalers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",29,291,13757087,2737080,142521,910,47316,"",1.78,1.25,1.40,1.25,1.71,1.13,1.13,"",-1,-3.3,3,1.0,345079,2.6,-473000,-14.7,-37933,-21.0,14,1.6,733,1.6
"C3114","5","424120","48","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Office supplies merchant wholesalers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",29,291,13757087,2737080,142521,910,47316,"",1.78,1.25,1.40,1.25,1.71,1.13,1.13,"",-1,-3.3,3,1.0,345079,2.6,-473000,-14.7,-37933,-21.0,14,1.6,733,1.6
"C3114","5","42413","47","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Industrial paper merchant wholesalers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",19,0,0,0,0,0,0,"N",1.22,0,0,0,0,0,0,"N",-4,-17.4,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","424130","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Industrial paper merchant wholesalers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",19,0,0,0,0,0,0,"N",1.22,0,0,0,0,0,0,"N",-4,-17.4,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","4242","46","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Druggists' goods merchant wholesalers","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",52,954,60398522,9475967,469278,1217,63300,"",1.24,1.15,0.83,1.05,1.48,0.72,0.72,"",1,2.0,181,23.4,16427337,37.4,1835636,24.0,94943,25.4,123,11.2,6422,11.3
"C3114","5","42421","47","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Druggists' goods merchant wholesalers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",52,954,60398522,9475967,469278,1217,63300,"",1.24,1.15,0.83,1.05,1.48,0.72,0.72,"",1,2.0,181,23.4,16427337,37.4,1835636,24.0,94943,25.4,123,11.2,6422,11.3
"C3114","5","424210","48","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Druggists' goods merchant wholesalers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",52,954,60398522,9475967,469278,1217,63300,"",1.24,1.15,0.83,1.05,1.48,0.72,0.72,"",1,2.0,181,23.4,16427337,37.4,1835636,24.0,94943,25.4,123,11.2,6422,11.3
"C3114","5","4243","46","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Apparel and piece goods merchant wholesalers","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",25,619,25399284,5755162,175720,789,41044,"",0.50,1.01,0.70,0.89,0.64,0.69,0.69,"",4,19.0,46,8.0,3145668,14.1,764362,15.3,-87154,-33.2,42,5.6,2224,5.7
"C3114","5","42431","47","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Piece goods merchant wholesalers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","424310","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Piece goods merchant wholesalers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","42432","47","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Men's and boys' clothing merchant wholesalers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",7,20,712334,186684,8362,682,35469,"",0.84,0.18,0.12,0.16,0.17,0.70,0.70,"",0,0.0,-16,-44.4,-449412,-38.7,-116150,-38.4,-840,-9.1,63,10.2,3273,10.2
"C3114","5","424320","48","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Men's and boys' clothing merchant wholesalers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",7,20,712334,186684,8362,682,35469,"",0.84,0.18,0.12,0.16,0.17,0.70,0.70,"",0,0.0,-16,-44.4,-449412,-38.7,-116150,-38.4,-840,-9.1,63,10.2,3273,10.2
"C3114","5","42433","47","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Women's and children's clothing merch. whls.","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,"N",2,40.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","424330","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Women's and children's clothing merch. whls.","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,"N",2,40.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","42434","47","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Footwear merchant wholesalers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,"N",0.93,0,0,0,0,0,0,"N",1,20.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","424340","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Footwear merchant wholesalers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,"N",0.93,0,0,0,0,0,0,"N",1,20.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","4244","46","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Grocery and related product wholesalers","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",139,3560,164932947,34287090,1024383,891,46331,"",1.07,1.13,1.17,1.03,0.97,1.04,1.04,"",3,2.2,-208,-5.5,-6632699,-3.9,-1282296,-3.6,30949,3.1,15,1.7,798,1.8
"C3114","5","42441","47","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","General line grocery merchant wholesalers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",20,1312,57217724,12466633,401772,839,43608,"",0.98,1.30,1.23,1.14,1.16,0.95,0.95,"",-3,-13.0,-47,-3.5,-3189453,-5.3,-330539,-2.6,8979,2.3,-16,-1.9,-828,-1.9
"C3114","5","424410","48","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","General line grocery merchant wholesalers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",20,1312,57217724,12466633,401772,839,43608,"",0.98,1.30,1.23,1.14,1.16,0.95,0.95,"",-3,-13.0,-47,-3.5,-3189453,-5.3,-330539,-2.6,8979,2.3,-16,-1.9,-828,-1.9
"C3114","5","42442","47","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Packaged frozen food merchant wholesalers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","424420","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Packaged frozen food merchant wholesalers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","42443","47","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Dairy product merchant wholesalers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",15,184,9208013,1868269,100586,965,50180,"",1.81,1.01,1.16,0.96,1.64,1.15,1.15,"",2,15.4,9,5.1,1122656,13.9,133319,7.7,12902,14.7,75,8.4,3912,8.5
"C3114","5","424430","48","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Dairy product merchant wholesalers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",15,184,9208013,1868269,100586,965,50180,"",1.81,1.01,1.16,0.96,1.64,1.15,1.15,"",2,15.4,9,5.1,1122656,13.9,133319,7.7,12902,14.7,75,8.4,3912,8.5
"C3114","5","42444","47","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Poultry product merchant wholesalers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","424440","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Poultry product merchant wholesalers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","42445","47","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Confectionery merchant wholesalers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",19,267,13471456,2596182,86748,970,50455,"",1.56,1.18,1.23,1.12,1.32,1.05,1.05,"",2,11.8,3,1.1,-95234,-0.7,-11261,-0.4,21210,32.4,-19,-1.9,-950,-1.8
"C3114","5","424450","48","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Confectionery merchant wholesalers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",19,267,13471456,2596182,86748,970,50455,"",1.56,1.18,1.23,1.12,1.32,1.05,1.05,"",2,11.8,3,1.1,-95234,-0.7,-11261,-0.4,21210,32.4,-19,-1.9,-950,-1.8
"C3114","5","42446","47","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Fish and seafood merchant wholesalers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,"N",0.82,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","424460","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Fish and seafood merchant wholesalers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,"N",0.82,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","42447","47","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Meat and meat product merchant wholesalers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",9,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","424470","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Meat and meat product merchant wholesalers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",9,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","42448","47","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Fruit and vegetable merchant wholesalers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",12,442,18502949,4112486,71501,805,41862,"",0.78,1.20,1.24,1.07,0.56,1.04,1.04,"",-2,-14.3,-39,-8.1,-1182385,-6.0,-377765,-8.4,-12272,-14.6,18,2.3,950,2.3
"C3114","5","424480","48","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Fruit and vegetable merchant wholesalers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",12,442,18502949,4112486,71501,805,41862,"",0.78,1.20,1.24,1.07,0.56,1.04,1.04,"",-2,-14.3,-39,-8.1,-1182385,-6.0,-377765,-8.4,-12272,-14.6,18,2.3,950,2.3
"C3114","5","42449","47","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Other grocery product merchant wholesalers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",52,1177,58165849,11618138,326670,951,49433,"",1.09,1.25,1.37,1.18,1.03,1.09,1.09,"",6,13.0,-120,-9.3,-3175634,-5.2,-538629,-4.4,5727,1.8,42,4.6,2141,4.5
"C3114","5","424490","48","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Other grocery product merchant wholesalers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",52,1177,58165849,11618138,326670,951,49433,"",1.09,1.25,1.37,1.18,1.03,1.09,1.09,"",6,13.0,-120,-9.3,-3175634,-5.2,-538629,-4.4,5727,1.8,42,4.6,2141,4.5
"C3114","5","4245","46","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Farm product raw material merch. whls.","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",8,172,9508773,1785641,26088,1062,55203,"",0.35,0.53,0.68,0.49,0.34,1.28,1.28,"",0,0.0,23,15.4,2297063,31.9,568123,46.7,6617,34.0,134,14.4,6937,14.4
"C3114","5","42451","47","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Grain and field bean merchant wholesalers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","424510","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Grain and field bean merchant wholesalers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","42452","47","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Livestock merchant wholesalers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","424520","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Livestock merchant wholesalers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","42459","47","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Other farm product raw material merch. whls.","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","424590","48","0","2011","A","N","Louisville-Jefferson County, KY-IN MSA","Private","Other farm product raw material merch. whls.","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","4246","46","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Chemical merchant wholesalers","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",66,620,38361500,5758599,186561,1191,61915,"",1.38,1.14,1.07,1.01,0.98,0.93,0.93,"",0,0.0,27,4.6,2865589,8.1,351592,6.5,24053,14.8,39,3.4,2023,3.4
"C3114","5","42461","47","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Plastics materials merchant wholesalers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",9,77,7311352,760521,42041,1830,95159,"",0.96,0.88,1.43,0.84,1.25,1.62,1.62,"",0,0.0,16,26.2,1324087,22.1,220763,40.9,17389,70.5,-73,-3.8,-3804,-3.8
"C3114","5","424610","48","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Plastics materials merchant wholesalers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",9,77,7311352,760521,42041,1830,95159,"",0.96,0.88,1.43,0.84,1.25,1.62,1.62,"",0,0.0,16,26.2,1324087,22.1,220763,40.9,17389,70.5,-73,-3.8,-3804,-3.8
"C3114","5","42469","47","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Other chemicals merchant wholesalers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",57,543,31050148,4998078,144520,1100,57209,"",1.48,1.19,1.01,1.04,0.92,0.84,0.84,"",0,0.0,11,2.1,1541502,5.2,130829,2.7,6664,4.8,34,3.2,1759,3.2
"C3114","5","424690","48","0","2011","A","","Louisville-Jefferson County, KY-IN MSA","Private","Other chemicals merchant wholesalers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",57,543,31050148,4998078,144520,1100,57209,"",1.48,1.19,1.01,1.04,0.92,0.84,0.84,"",0,0.0,11,2.1,1541502,5.2,130829,2.7,6664,4.8,34,3.2,1759,3.2
